year,q_no,part,topic_code,topic_name,form,answer_type,confidence,has_shared_stem,shared_stem,question_text
2018,75,Computer Application and Data Processing,C9,"Programming Basics: Algorithm, Flowchart, Control Structures, Arrays, Functions",PLAIN,SEL,A,N,,"Which operators follow right-to-left precedence? 1. Unary operator 2. Assignment operator 3. Logical operator 4. Bit-manipulation operator (a) 1 and 2 only (b) 1, 2 and 4 (c) 3 and 4 only (d) 1 only"
2018,76,Computer Application and Data Processing,C6,"Languages, Compiler, Assembler, Interpreter; Low & High Level",PLAIN,SEL,A,N,,A compiler can diagnose (a) Grammatical errors only (b) Logical errors only (c) Both grammatical and logical errors (d) Neither grammatical nor logical errors
2018,77,Computer Application and Data Processing,C5,"Software, Operating Systems, Packages & Utilities",PLAIN,NAME,B,N,,A software program stored in ROM that cannot easily be changed is known as (a) Hardware (b) Firmware (c) Linker (d) Editor
2018,78,Computer Application and Data Processing,C6,"Languages, Compiler, Assembler, Interpreter; Low & High Level",PLAIN,NAME,A,N,,A computer program can run successfully even if there is a (a) Syntax error (b) Logical error (c) Run-time error (d) None of the above
2018,79,Computer Application and Data Processing,C3,"Memory: RAM, ROM, Cache; Units of Memory & Storage Capacity",PLAIN,NAME,A,N,,"A disc storage has 16 data-recording surfaces, 256 tracks/surface, 16 sectors/track, 512 bytes/sector. What is the storage capacity? (a) $3325652$ bytes (b) $3256662$ bytes (c) $33554432$ bytes (d) $335444332$ bytes"
2018,80,Computer Application and Data Processing,C6,"Languages, Compiler, Assembler, Interpreter; Low & High Level",PLAIN,NAME,A,N,,Which is a low-level programming language? (a) FORTRAN (b) Machine language (c) COBOL (d) C
2019,1,Statistical Methods,S2,Measures of Location & Dispersion,MSA,SEL,A,N,,"Consider the following statements: 1. For ordinal and ratio scale data, median is a recommended measure of location. 2. Pie diagrams and bar diagrams are recommended graphs for nominal data. 3. For interval scale data, the recommended graph is histogram and the recommended measure of variability is standard deviation. Which of the above statements are correct? (a) 1 and 3 only (b) 2 and 3 only (c) 1 and 2 only (d) 1, 2 and 3"
2019,2,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",MSA,SEL,A,N,,"The joint distribution of two random variables $X$ and $Y$ is given below: | $X \backslash Y$ | $-1$ | $1$ | |---|---|---| | 0 | $\alpha_1$ | $\alpha_2$ | | 1 | $\alpha_3$ | $\alpha_4$ | where $\alpha_i \geq 0$ for all $i$ and $\sum_1^4 \alpha_i = 1$. Which of the following are correct? 1. $E(X^r) = \alpha_3+\alpha_4$, for all $r$ 2. $E(XY) = \alpha_4 - \alpha_3$ 3. $E(XY)^{2n} = \alpha_3+\alpha_4$, for all $n$ (a) 1 and 2 only (b) 1 and 3 only (c) 2 and 3 only (d) 1, 2 and 3"
2019,3,Statistical Methods,S2,Measures of Location & Dispersion,PLAIN,EXPR,B,N,,"For a group of 7-year-old boys: Body Height $\overline{X}_1 = 115$ cm, $s_1 = 6.5$ cm; Body Weight $\overline{X}_2 = 23$ kg, $s_2 = 2.7$ kg, where $\overline{X}$ is the mean of the group and $s$ is the group's standard deviation. Which one of the following is correct? (a) Boys are five times as variable in body weight than in body height (b) Boys are twice as variable in body weight than in body height (c) Boys are $\frac{2}{5}$ times as variable in body weight than in body height (d) Boys are $\frac{2}{5}$ times as variable in body height than in body weight"
2019,4,Statistical Methods,S4,Bivariate & Multivariate Data; Association & Contingency,PLAIN,NAME,B,N,,"If for two attributes $A$ and $B$: $(A) = 50$, $(B) = 60$, $(AB) = 40$, $N = 100$, then (a) $A$ and $B$ are independent (b) $A$ and $B$ are positively associated (c) $A$ and $B$ are negatively associated (d) nothing definite can be said about the association between $A$ and $B$ without further information"
2019,5,Statistical Methods,S7,Regression - Linear & Polynomial,PLAIN,EXPR,A,N,,"If $x = 4y+5$ and $y = kx+4$ are the lines of regression of $x$ on $y$ and of $y$ on $x$ respectively, which one of the following is true? (a) $k \geq 1$ (b) $k \leq -1$ (c) $-1 \leq k \leq 0$ (d) $0 \leq k \leq \frac{1}{4}$"
2019,6,Statistical Methods,S7,Regression - Linear & Polynomial,PLAIN,EXPR,A,N,,"The regression lines of $Y$ on $X$ and of $X$ on $Y$ are respectively $Y = aX+b$ and $X = cY+d$. If $r_{XY}$ is the correlation coefficient between $X$ and $Y$, and $\frac{s_X}{s_Y}$ is the ratio of standard deviation of $X$ to that of $Y$, the pair $\left(r_{XY}, \frac{s_X}{s_Y}\right)$ would assume the value (a) $\left(\sqrt{ac},\ \sqrt{\frac{c}{a}}\right)$ (b) $\left(\sqrt{\frac{c}{a}},\ \sqrt{ac}\right)$ (c) $\left(\frac{bd}{\sqrt{ac}},\ \sqrt{ac}\right)$ (d) $\left(\sqrt{ac},\ \sqrt{\frac{a}{c}}\right)$"
2019,7,Statistical Methods,S6,Bivariate Normal Distribution,PLAIN,EXPR,A,N,,"Let $X, Y, Z$ be independently and identically distributed standard normal variates, and $(X+\theta Z,\ Y+\theta Z)$ follows a bivariate normal distribution with correlation coefficient $0.25$. Then the absolute value of $\theta$ is (a) $\frac{1}{\sqrt2}$ (b) $\frac{1}{\sqrt3}$ (c) $\frac{1}{\sqrt2+1}$ (d) $\frac{1}{\sqrt3+1}$"
2019,8,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",PLAIN,EXPR,C,N,,"If $r$ is the observed correlation coefficient in a sample of $n$ pairs of observations from a correlated bivariate normal population, then the statistic $\frac12\log_e\left(\frac{1+r}{1-r}\right)$ is approximately normal with variance (a) $\frac{1}{n-1}$ (b) $\frac1n$ (c) $\frac{1}{n-2}$ (d) $\frac{1}{n-3}$"
2019,9,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",PLAIN,NUM,A,N,,"Consider the pairs of observations on $X$ and $Y$: $(-1,-2), (0,-1), (1,0), (2,1)$. If the correlation coefficient between $X$ and $Y$ is $r$, and that between $X^2$ and $Y^2$ is $s$, which one of the following is correct? (a) $r>0$ but $s<0$ (b) $r>0$ and $s>0$ (c) $r<0$ but $s>0$ (d) $r<0$ and $s<0$"
2019,10,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",PLAIN,NUM,A,N,,"The coefficient of correlation between $X$ and $Y$ is $0.6$. Their covariance is $4.8$. If the variance of $X$ is $9$, then the standard deviation of $Y$ is (a) 7.21 (b) 5.23 (c) 3.22 (d) 2.67"
2019,11,Probability,P1,"Classical & Axiomatic Probability, Consequences",PLAIN,EXPR,A,N,,A stick of length $l$ is tossed at random on a plane ruled with a series of parallel lines at a distance $2l$ apart. What is the probability that the stick will intersect one of the lines? (a) $\frac{1}{2\pi}$ (b) $\frac{3}{2\pi}$ (c) $\frac1\pi$ (d) $\frac{2}{3\pi}$
2019,12,Probability,P2,"Conditional Probability, Law of Total Probability, Bayes' Theorem",PLAIN,EXPR,B,N,,"Two cannons $A_1$ and $A_2$ fire at the same target. $A_1$ fires on average 9 projectiles in the time $A_2$ fires 10. On average 7 out of 10 projectiles from $A_1$ and 6 out of 10 from $A_2$ strike the target. If the target is struck by one projectile, the probability it was struck by a projectile from $A_1$ is (a) $\frac{20}{41}$ (b) $\frac{21}{41}$ (c) $\frac{6}{19}$ (d) $\frac{63}{190}$"
2019,13,Probability,P2,"Conditional Probability, Law of Total Probability, Bayes' Theorem",PLAIN,NUM,B,N,,5% of patients suffering from a certain disease are selected to undergo a new treatment believed to increase the recovery rate from 30% to 50%. A person is randomly selected from these patients after treatment and found to have recovered. What is the probability the patient received the new treatment? (a) 0.03 (b) 0.08 (c) 0.80 (d) 0.30
2019,14,Probability,P3,Random Variables & Distribution Functions,PLAIN,EXPR,A,N,,"A discrete random variable $X$ takes four values $-1.5, -1, 2.5, 3$ with respective probabilities $\frac16, \frac14, \frac12, \frac{1}{12}$. What is $E(|X|)$ equal to? (a) 0 (b) $\frac14$ (c) $\frac32$ (d) 2"
2019,15,Probability,P4,Standard Discrete Distributions,PLAIN,EXPR,B,N,,"If the probability of having a male or a female child is 0.50, what is the probability that a family's seventh child is their second daughter? (a) $\frac{3}{64}$ (b) $\frac{15}{64}$ (c) $\frac{21}{64}$ (d) $\frac{1}{64}$"
2019,16,Probability,P4,Standard Discrete Distributions,NEG,EXPR,A,N,,"Let $X$ be a Poisson random variable with p.m.f. $P(X=k) = \frac{e^{-\lambda}\lambda^k}{k!}$, $k=0,1,2,\ldots$, $\lambda>0$. If $Y = X^2+3$, what is $P(Y=y)$ equal to? (a) $\frac{e^{-\lambda}\lambda^{\sqrt{y-3}}}{\sqrt{(y-3)!}}$, for $y=\{3,4,7,12,\ldots\}$ (b) $\frac{e^{-\lambda}\lambda^{-\sqrt{y-3}}}{\sqrt{(3-y)!}}$, for $y=\{3,4,7,12,\ldots\}$ (c) $\frac{e^{-\lambda}\lambda^{\sqrt{3-y}}}{\sqrt{(3-y)!}}$, for $y=\{4,7,12,\ldots\}$ (d) $\frac{e^{-\lambda}\lambda^{-\sqrt{3-y}}}{\sqrt{(3-y)!}}$, for $y=\{4,7,12,\ldots\}$ *(exponent signs/arguments differ across (a)–(d) exactly as printed in source — not a transcription error)*"
2019,17,Probability,P4,Standard Discrete Distributions,PLAIN,EXPR,B,N,,"A person purchases a weekly lottery ticket until he wins. If $p$ is the probability of winning, the expected number of weeks required to win is (a) $\frac1p$ (b) $\frac1p - 1$ (c) $\frac{1}{1-p}$ (d) $\frac{1}{1-p} - 1$"
2019,18,Probability,P4,Standard Discrete Distributions,MSA,SEL,B,N,,"Consider the following statements: 1. Binomial distribution with mean $a>0$ and variance $b>0$ is such that $\frac{a^2}{(a-b)^2}$ is an integer. 2. Binomial distribution with mean 3.5 and variance 1.75 is bimodal. 3. For a binomial distribution with mean and variance equal to 4 and $\frac43$ respectively, $P(X\geq1) > 0.99$. 4. Sum of two independent binomial variates is a binomial variate. Which of the above statements are correct? (a) 1 and 3 (b) 1, 2 and 4 (c) 2 and 3 only (d) 2, 3 and 4"
2019,19,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",PLAIN,EXPR,A,N,,"$r$ is the correlation coefficient between $X$ and $Y$. If $Z = aY+b$, where $a(\neq0)$ and $b$ are real, the correlation coefficient between $X$ and $Z$ is (a) $r$ (b) $r|a|$ (c) $\left(\frac{a}{|a|}\right)|r|$ (d) $\left(\frac{a}{|a|}\right)r$"
2019,20,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",PLAIN,EXPR,A,N,,"Let $f(x,y) = 4xy$, $0\leq x\leq1$, $0\leq y\leq1$ be the joint p.d.f. of $(X,Y)$. The marginal distribution of $X$ is (a) $f_X(x) = 4x;\ 0\leq x\leq1$ (b) $f_X(x) = 2x;\ 0\leq x\leq1$ (c) $f_X(x) = \frac{x}{2};\ 0\leq x\leq1$ (d) $f_X(x) = x;\ 0\leq x\leq1$"
2019,21,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",MSA,SEL,C,N,,"Consider the following statements: 1. Correlation coefficient is a measure of proportion or percentage in a relationship. 2. Statistic $Z^2$ is an equivalent measure of the statistic $\chi^2$. 3. $t$-distribution becomes mesokurtic when degrees of freedom approach a very large value. 4. $(1-\alpha)$ significant points of $F(n_2,n_1)$ distribution are the same as reciprocal of $(1-\alpha)$ significant points of $F(n_1,n_2)$ distribution. Which of the above statements are correct? (a) 2 and 3 only (b) 2 and 4 only (c) 3 and 4 only (d) 1, 2, 3 and 4"
2019,22,Statistical Methods,S11,Tests of Significance & Small Sample Tests,MSA,SEL,A,N,,"Consider the following statements: 1. A type I error of 0.05 means that 5 times out of 100, one can reject a true null hypothesis. 2. The smaller the type I error rate, the more correct is the inference. 3. Type I error is sensitive to the number of subjects in a sample. 4. Type I error is completely under the control of the experimenter. Which of the above statements is/are correct? (a) 1 and 3 only (b) 2 and 4 only (c) 4 only (d) 1, 2, 3 and 4"
2019,23,Statistical Methods,S9,Standard Errors & Large Sample Tests,PLAIN,EXPR,A,N,,Let $W_1$ and $W_2$ denote the standard errors of the sample means $\overline{X}_1$ and $\overline{X}_2$ of two independent random samples. The standard error of $T=(\overline{X}_1-\overline{X}_2)$ is (a) 0 (b) $|W_1-W_2|$ (c) $\sqrt{|W_1^2-W_2^2|}$ (d) $\sqrt{W_1^2+W_2^2}$
2019,24,Statistical Methods,S11,Tests of Significance & Small Sample Tests,MSA,SEL,A,N,,"Two independent groups $A$ and $B$ consist of 100 people each with a disease. A serum is given to group $A$ but not $B$; otherwise treated identically. In groups $A$ and $B$, 75 and 65 people respectively recover. Given $Z_{0.05}=1.645$, $Z_{0.10}=1.28$. Consider the following statements: 1. The results are due to chance only at 5% level of significance. 2. The serum is effective at 10% level of significance. 3. Assuming the serum has no effect, 70 people are expected to recover in group $A$. 4. The standard deviation of the difference in proportions is given by 0.06. Which of the above statements are correct? (a) 1, 3 and 4 (b) 1, 2 and 3 (c) 1, 2 and 4 (d) 2, 3 and 4"
2019,25,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",PLAIN,NUM,C,N,,"Let $X_1,\ldots,X_5$ be a random sample of size 5 from a standard normal population. If $\overline{X}=\frac15\sum_{i=1}^5 X_i$ and $T=\sum_{i=1}^5(X_i-\overline{X})^2$, then $E(T^2\overline{X}^2)$ is equal to (a) 3 (b) 3.6 (c) 4.8 (d) 5.2"
2019,26,Statistical Methods,S4,Bivariate & Multivariate Data; Association & Contingency,PLAIN,NUM,B,N,,"For $\chi^2 = 2.38$ and $N=200$, the coefficient of contingency $C$ for the given data is (a) 0.01 (b) 0.1084 (c) 0.1096 (d) 0.1840"
2019,27,Statistical Methods,S11,Tests of Significance & Small Sample Tests,MSA,SEL,B,N,,"Which of the following is/are **not** needed for the validity of the $\chi^2$ test? 1. The sample observations should be independent. 2. Constraints on the cell frequencies should not be linear. 3. $N$, the total frequency, should be reasonably large. 4. None of the theoretical frequencies should be less than 5. (a) 1 and 2 (b) 2 only (c) 2 and 3 (d) 4"
2019,28,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",PLAIN,EXPR,C,N,,"Suppose $X_1,\ldots,X_5$ are independent, each standard normal. A constant $C$ such that $\dfrac{C(X_1+X_2)}{(X_3^2+X_4^2+X_5^2)^{1/2}}$ has a $t$-distribution, has value (a) $\frac{\sqrt3}{2}$ (b) $\sqrt{\frac32}$ (c) $\frac32$ (d) $\sqrt{\frac23}$"
2019,29,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",PLAIN,EXPR,C,N,,"If $X$ is an $F(m,n)$ random variable, $m>2$, $n>2$, then $E(X)\cdot E\left(\frac1X\right)$ equals (a) $\frac{n(n-2)}{m(m-2)}$ (b) $\frac{m(m-2)}{n(n-2)}$ (c) $\frac{mn}{(m-2)(n-2)}$ (d) $\frac{m(n-2)}{n(m-2)}$"
2019,30,Statistical Methods,S13,"Order Statistics - Minimum, Maximum, Range, Median",PLAIN,EXPR,C,N,,"What is the probability that the sample median, based on a random sample of size 3 from a distribution with p.d.f. $f(x)=2x,\ 0<x<1$, exceeds $\frac12$? (a) $\frac34$ (b) $\frac{13}{16}$ (c) $\frac{27}{32}$ (d) $\frac{29}{32}$"
2019,31,Probability,P7,Distributions of Functions of Random Variables,PLAIN,EXPR,C,N,,"Let $X$ have p.d.f. $f(x) = \frac{2x}{\pi^2}$, $0<x<\pi$. Let $Y=\sin X$. For $0<y<1$, the p.d.f. of $Y$ is given by (a) $\frac{2\pi}{\sqrt{1-y^2}}$ (b) $\frac{\pi}{2}\sqrt{1-y^2}$ (c) $\frac2\pi\sqrt{1-y^2}$ (d) $\frac{2}{\pi\sqrt{1-y^2}}$"
2019,32,Probability,P4,Standard Discrete Distributions,PLAIN,EXPR,B,N,,$r$ balls are drawn one at a time without replacement from a bag containing $n$ white and $m$ black balls. What is the variance of the number of black balls drawn? (a) $\frac{mr(m+n-2)}{(m+n)(m+n+1)}$ (b) $\frac{mnr(m+n-r)}{(m+n)^2(m+n+1)}$ (c) $\frac{mr(m+n)^2}{(m+n-1)(m+n-r)}$ (d) $\frac{(m+n)(m+n-r)}{(m+n)^2}$
2019,33,Probability,P12,Tchebycheff's & Kolmogorov's Inequalities,PLAIN,NUM,B,N,,"The number of items produced in a factory during a week is a random variable with mean 50. If the variance is known to be 25, the probability that this week's production will be between 40 and 60 is at least (a) 0.50 (b) 0.60 (c) 0.75 (d) 0.80"
2019,34,Probability,P12,Tchebycheff's & Kolmogorov's Inequalities,PLAIN,NUM,A,N,,"The smallest value of $k$ in Chebyshev's inequality, for which the probability that a random variable takes a value between $\mu-k\sigma$ and $\mu+k\sigma$ is at least 0.99, is given by (a) 9.5 (b) 10 (c) 10.5 (d) 11"
2019,35,Probability,P5,Standard Continuous Distributions,PLAIN,NUM,A,N,,"The round-off error to the second decimal place has uniform distribution on $(-0.05, 0.05)$. What is the probability that the absolute error in the sum of 1000 numbers is less than 2? [Given $\Phi(2.19)=0.985$] (a) 0.92 (b) 0.95 (c) 0.97 (d) 0.99"
2019,36,Statistical Methods,S13,"Order Statistics - Minimum, Maximum, Range, Median",PLAIN,EXPR,C,N,,"If $X$ and $Y$ are independent $N(0,1)$, what is $E[\text{Max}(X,Y)]$ equal to? (a) $\frac{1}{\sqrt{2\pi}}$ (b) $\frac{1}{\sqrt\pi}$ (c) $\frac{1}{\sqrt2}$ (d) $\frac{2}{\sqrt\pi}$"
2019,37,Probability,P3,Random Variables & Distribution Functions,PLAIN,EXPR,A,N,,"Let $X$ be a continuous random variable with p.d.f. $$f(x) = \begin{cases} ax, & 0\leq x<1 \\ a, & 1\leq x\leq2 \\ -ax+3a, & 2<x\leq3 \\ 0, & \text{elsewhere}\end{cases}$$ What is the value of the constant $a$? (a) 1 (b) $\frac12$ (c) $\frac13$ (d) $\frac14$"
2019,38,Probability,P5,Standard Continuous Distributions,PLAIN,SEL,C,N,,"If the p.d.f. of the normal distribution of $X$ is $f(x) = k\exp\left(-\frac18 x^2+2x\right)$, $-\infty<x<\infty$, the mean and variance of the distribution are respectively (a) 8 and 2 (b) 4 and 2 (c) 8 and 4 (d) 4 and 4"
2019,39,Probability,P3,Random Variables & Distribution Functions,PLAIN,EXPR,A,N,,"The random variable $X$ has p.d.f. $f(x) = \frac{3x^2}{2}$, $-1<x<1$. What are the values of $E(|X|)$ and $\text{var}(|X|)$ respectively? (a) $\frac14$ and $\frac{1}{80}$ (b) $\frac34$ and $\frac{1}{80}$ (c) $\frac14$ and $\frac{3}{80}$ (d) $\frac34$ and $\frac{3}{80}$"
2019,40,Probability,P7,Distributions of Functions of Random Variables,PLAIN,NAME,C,N,,"Let $X$ and $Y$ be two i.i.d. random variables with p.d.f. $f(x)=2e^{-2x}$, $x\geq0$. The distribution of $Z=X-Y$ is (a) exponential (b) beta (c) Laplace (d) Cauchy"
2019,41,Computer Application and Data Processing,C1,"Computer Organisation: CPU, ALU, Control & Memory Units, I/O Units",PLAIN,NAME,B,N,,A bus that manages the transfer of data and addresses among various components is (a) address bus (b) control bus (c) data bus (d) None of the above
2019,42,Computer Application and Data Processing,C4,Number Systems & Binary Arithmetic,MSA,SEL,A,N,,"Which of the following codes is/are positional weighted code(s)? 1. Gray code 2. BCD code 3. ASCII code 4. Excess-3 code (a) 1 and 4 (b) 1 and 2 only (c) 1, 2 and 3 (d) 2 only"
2019,43,Computer Application and Data Processing,C4,Number Systems & Binary Arithmetic,PLAIN,NUM,A,N,,"When $(217)_{10}$ is divided by $(12)_{10}$, the quotient and remainder in binary system will be respectively (a) 11010 and 1001 (b) 10100 and 0001 (c) 10010 and 0001 (d) 10010 and 0010"
2019,44,Computer Application and Data Processing,C6,"Languages, Compiler, Assembler, Interpreter; Low & High Level",PLAIN,NAME,A,N,,"A software development module that arranges the object code of all modules generated by language translators into a single program, is (a) editor (b) debugger (c) linker (d) loader"
2019,45,Computer Application and Data Processing,C8,"Computer Security: Virus, Antivirus, Firewall, Spyware, Malware",MSA,SEL,A,N,,"Antivirus is a software that comes in the category of 1. system software 2. application software 3. utility software 4. debugger (a) 2 (b) 3 and 4 only (c) 3 only (d) 1, 3 and 4"
2019,46,Computer Application and Data Processing,C7,"Networks: LAN, WAN, Internet, Intranet",MSA,SEL,A,N,,Which of the statements regarding Network Protocol are **not** correct? 1. Identification of type of physical connection cannot be done by Network Protocol. 2. Error detection and correction are done by Network Protocol. 3. Message formatting cannot be done by Network Protocol. 4. Network Protocol does initiation and termination. (a) 1 and 2 (b) 3 only (c) 2 and 3 (d) 1 and 3
2019,47,Computer Application and Data Processing,C8,"Computer Security: Virus, Antivirus, Firewall, Spyware, Malware",PLAIN,NAME,A,N,,A software that gathers information about a person and organization without their knowledge is called (a) firmware (b) adware (c) virus (d) spyware
2019,48,Computer Application and Data Processing,C9,"Programming Basics: Algorithm, Flowchart, Control Structures, Arrays, Functions",MSA,NAME,A,N,,Consider the following statements in respect of subroutine: 1. It reduces the length of code. 2. It is a program stored somewhere else in memory and called to execute it. 3. It does not require the use of stack for its execution. *(answer options for Q48 were not captured in the source scan — page break falls right after statement 3; not fabricated here)*
